figi,ticker,name,asset_uid,issue_size,shares_outstanding,free_float,market_capitalization,pe_ratio_ttm,price_to_book_ttm,price_to_sales_ttm,roe,roa,net_margin_mrq,revenue_ttm,net_income_ttm,total_debt_mrq,total_debt_to_equity_mrq,average_daily_volume_last_10_days,average_daily_volume_last_4_weeks,high_price_last_52_weeks,low_price_last_52_weeks,currency_x,uid,adr_to_common_share_ratio,beta,buy_back_ttm,currency_y,current_ratio_mrq,diluted_eps_ttm,dividend_payout_ratio_fy,dividend_rate_ttm,dividend_yield_daily_ttm,dividends_per_share,domicile_indicator_code,ebitda_change_five_years,ebitda_ttm,eps_change_five_years,eps_ttm,ev_to_ebitda_mrq,ev_to_sales,ex_dividend_date,fiscal_period_end_date,fiscal_period_start_date,five_year_annual_dividend_growth_rate,five_year_annual_revenue_growth_rate,five_years_average_dividend_yield,fixed_charge_coverage_ratio_fy,forward_annual_dividend_yield,free_cash_flow_to_price,free_cash_flow_ttm,net_debt_to_ebitda,net_interest_margin_mrq,number_of_employees,one_year_annual_revenue_growth_rate,price_to_free_cash_flow_ttm,revenue_change_five_years,roic,three_year_annual_revenue_growth_rate,total_debt_change_five_years,total_debt_to_ebitda_mrq,total_enterprise_value_mrq,№,Наименование,Регистрационный номер,Код налогоплательщика,Организационно-правовая форма,"2024, Среднесписочная численность работников",Налоговый режим,"2024, Нематериальные активы, RUB","2024, Основные средства , RUB","2024, Доходные вложения в материальные ценности, RUB","2024, Долгосрочные финансовые вложения, RUB","2024, Отложенные налоговые активы, RUB","2024, Прочие внеоборотные активы, RUB","2024, Внеоборотные активы, RUB","2024, Запасы, RUB","2024, Чистые активы, RUB","2024, НДС по приобретенным ценностям , RUB","2024, Дебиторская задолженность, RUB","2024, Краткосрочные финансовые вложения, RUB","2024, Денежные средства и денежные эквиваленты, RUB","2024, Прочие оборотные активы, RUB","2024, Оборотные активы, RUB","2024, Активы  всего, RUB","2024, Уставный капитал , RUB","2024, Собственные акции, выкупленные у акционеров, RUB","2024, Переоценка внеоборотных активов, RUB","2024, Добавочный капитал, RUB","2024, Резервный капитал, RUB","2024, Нераспределенная прибыль (непокрытый убыток), RUB","2024, Капитал и резервы, RUB","2024, Заёмные средства (долгосрочные), RUB","2024, Отложенные налоговые обязательства, RUB","2024, Прочие долгосрочные обязательства, RUB","2024, Долгосрочные обязательства, RUB","2024, Заёмные средства (краткосрочные), RUB","2024, Кредиторская задолженность, RUB","2024, Доходы будущих периодов , RUB","2024, Прочие краткосрочные обязательства, RUB","2024, Краткосрочные обязательства, RUB","2024, Пассивы всего, RUB","2024, Собственный оборотный капитал, RUB","2024, Собственный капитал, RUB","2024, Совокупный долг, RUB","2024, Выручка, RUB","2024, Себестоимость продаж, RUB","2024, Валовая прибыль (убыток), RUB","2024, Коммерческие расходы, RUB","2024, Управленческие расходы, RUB","2024, Прибыль (убыток) от продажи, RUB","2024, Доходы от участия в других организациях, RUB","2024, Проценты к получению, RUB","2024, Проценты к уплате, RUB","2024, Прочие доходы, RUB","2024, Прочие расходы, RUB","2024, Прибыль (убыток) до налогообложения , RUB","2024, Налог на прибыль, RUB","2024, Чистая прибыль (убыток), RUB","2024, EBIT, RUB","2024, Поступления от текущих операций, RUB","2024, Поступления от продаж, RUB","2024, Поступления арендных, лицензионных, комиссионных платежей, роялти, RUB","2024, Поступления от перепродажи финансовых вложений, RUB","2024, Платежи по текущим операциям, RUB","2024, Платежи поставщикам и подрядчикам, RUB","2024, Оплата труда, RUB","2024, Оплата процентов по долговым обязательствам, RUB","2024, Налог на прибыль, RUB.1","2024, Сальдо денежных потоков от текущих операций, RUB","2024, Поступления от инвестиционных операций, RUB","2024, Продажа внеоборотных активов, RUB","2024, Продажа акций других организаций, RUB","2024, Поступления от возврата займов, продажи долговых ценных бумаг, RUB","2024, Получение дивидендов, процентов, RUB","2024, Платежи по инвестиционным операциям, RUB","2024, Приобретение внеоборотных активов, RUB","2024, Приобретение акций (долей участия), RUB","2024, Приобретение долговых ценных бумаг, предоставление займов, RUB","2024, Платежи по процентам, RUB","2024, Сальдо денежных потоков от инвестиционных операций, RUB","2024, Поступления от финансовых операций, RUB","2024, Получение кредитов и займов, RUB","2024, Поступление денежных вкладов собственников (участников), RUB","2024, Поступления от выпуска акций, увеличения долей участия, RUB","2024, Поступления от выпуска облигаций, векселей и других долговых ценных бумаг и др., RUB","2024, Платежи по финансовым операциям, RUB","2024, Выкуп акций (долей) у собственников, RUB","2024, Выплата дивидендов, RUB","2024, Погашение векселей, возврат кредитов и займов, RUB","2024, Сальдо денежных потоков от финансовых операций, RUB","2024, Сальдо денежных потоков за отчетный период, RUB","2024, Поступление денежных средств всего, RUB","2024, Платежей всего, RUB"
BBG004Z2RGW8,ROLO,Русолово,88d6ef5c-f342-4ac9-acbb-bf7167ba01fe,30001000000,30001000000.0,0.0,18390613000.0,0.0,5.41,2.18,-106.31,-13.76,-53.17,8451214000.0,-4493567000.0,20012235000.0,588.29,401603333.33,281969240.0,0.85,0.48,,eb05ebd4-a216-434b-bddd-69531f120ec9,0.0,0.9,0.0,RUB,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,755835000.0,409.96,-0.15,50.69,0.0,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,-10073889000.0,26.36,0.0,0.0,18.79,-1.83,-43.39,0.0,7.82,249.8,0.0,38313466000.0,2895,"РУСОЛОВО, ПАО",1127746391596.0,7706774915.0,12247 - Публичные акционерные общества,,,,388358000.0,,4341856000.0,235593000.0,818832000.0,5887488000.0,322804000.0,1409293000.0,14992000.0,3093203000.0,3976318000.0,419059000.0,202000.0,7826578000.0,13714066000.0,3000100000.0,,,,,-1590807000.0,1409293000.0,3474916000.0,3588000.0,182040000.0,3660544000.0,7914713000.0,643990000.0,,49277000.0,8644229000.0,13714066000.0,3141799000.0,1409293000.0,12304773000.0,7944834000.0,7339191000.0,605643000.0,125974000.0,506263000.0,-26594000.0,,399159000.0,822701000.0,614004000.0,767586000.0,-603718000.0,119638000.0,-484080000.0,-180176000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BBG000RK52V1,OGKB,Вторая генерирующая компания оптового рынка электроэнергии,b2d2f248-421e-4ecb-b034-6848477699bc,136207331098,136207331098.0,0.15,49470502654.79,0.0,0.32,0.0,2.99,1.98,0.0,0.0,0.0,18459000000.0,11.97,190924444.44,170529360.0,0.45,0.31,,3d8f2777-4a11-4713-af60-8038d11e66fa,0.0,0.54,0.0,RUB,0.0,0.0,0.0,0.06,16.47,0.06,,108.97,0.0,45.29,0.0,0.0,0.0,2025-11-05T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,0.0,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.31,0.0,5.34,0.0,-0.39,-48.21,0.0,67917502654.79,2373,"ОГК-2, ПАО",1052600002180.0,2607018122.0,12247 - Публичные акционерные общества,,,742408000.0,133082890000.0,,20095365000.0,3753989000.0,23633981000.0,181308633000.0,19609856000.0,171810034000.0,15876000.0,15393560000.0,7840066000.0,,3508000.0,42862866000.0,224171499000.0,49402399000.0,,,59782592000.0,2002850000.0,60603268000.0,171791109000.0,10322357000.0,6078900000.0,8545878000.0,26052044000.0,10870654000.0,11147681000.0,18925000.0,441044000.0,26328346000.0,224171499000.0,23414691000.0,171810034000.0,52380390000.0,179680677000.0,154663971000.0,25016706000.0,,3958852000.0,21057854000.0,97678000.0,1371417000.0,1257049000.0,2490069000.0,9269246000.0,14490723000.0,-3481578000.0,10929681000.0,14278677000.0,188925437000.0,181333553000.0,,,157811630000.0,137258978000.0,6423994000.0,768088000.0,3213325000.0,31113807000.0,9169019000.0,23436000.0,109885000.0,5289273000.0,1345200000.0,43999181000.0,35614619000.0,,,1615154000.0,-34830162000.0,23551292000.0,9200000000.0,,14333720000.0,,19834937000.0,,,19500000000.0,3716355000.0,,221645748000.0,221645748000.0
BBG009GSYN76,CBOM,МКБ,e5008a9b-a7e2-4c45-a313-8b630b669f46,33429709866,33429709866.0,0.22,205860153354.83,9.5,0.54,0.26,6.06,0.43,0.0,800201000000.0,21674000000.0,0.0,0.0,12562811.11,12176548.0,10.89,5.98,,ebfda284-4291-4337-9dfb-f55610d0a907,0.0,0.9,0.0,RUB,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,74.68,0.65,0.0,0.0,2019-06-06T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.67,0.0,326.89,0.0,50.05,0.0,0.0,0.0,2071,"МОСКОВСКИЙ КРЕДИТНЫЙ БАНК, ПАО",1027739555282.0,7734202860.0,12247 - Публичные акционерные общества,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BBG002W2FT69,ABRD,АбрауДюрсо,94c05ba6-beeb-417f-b1b1-d1cc4e0c70d1,108889117,108889117.0,0.0,18228038185.8,9.92,1.02,0.93,11.73,5.93,9.35,19647752000.0,1836844000.0,9369768000.0,52.23,47200.0,35990.4,235.4,150.0,,926fdfbf-4b07-47c9-8928-f49858ca33f2,0.0,0.79,0.0,RUB,0.0,0.0,26.73,5.01,2.99,5.01,,95.86,4307000000.0,44.15,18.74,6.24,0.0,2025-07-07T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,0.0,0.0,1.67,0.0,0.0,0.0,-2525383000.0,2.01,0.0,0.0,39.77,-7.22,113.81,0.0,19.15,160.65,0.0,26876187185.8,22,"АБРАУ-ДЮРСО, ПАО",1077757978814.0,7727620673.0,12247 - Публичные акционерные общества,71,,15023000.0,86445000.0,,7845417000.0,263328000.0,,8210213000.0,746000.0,5032336000.0,46000.0,136736000.0,362536000.0,13575000.0,,513639000.0,8723852000.0,98000000.0,,,1980840000.0,4900000.0,2948594000.0,5032334000.0,347000000.0,549000.0,82209000.0,429757000.0,39851000.0,3087959000.0,3000.0,365000.0,3261762000.0,8723852000.0,-2937267000.0,5032337000.0,3691519000.0,329390000.0,446858000.0,-117468000.0,,222788000.0,-340256000.0,1380002000.0,86538000.0,62718000.0,40995000.0,54822000.0,1049739000.0,104221000.0,1153960000.0,-354083000.0,434911000.0,,15790000.0,,695369000.0,154489000.0,444802000.0,,,-260458000.0,1997437000.0,1180000.0,127000.0,,1407283000.0,3852424000.0,947000.0,600334000.0,,,-1854987000.0,3472900000.0,,,,,1347121000.0,,308400000.0,,2125779000.0,10334000.0,5905248000.0,5894914000.0
BBG004TC84Z8,TRMK,Трубная Металлургическая Компания,2b99e2d8-bc61-4e9c-a285-5e37345765fa,1052000000,1052000000.0,0.08,107766880000.0,0.0,2.02,0.22,-45.18,-4.52,-5.92,492426000000.0,-29161000000.0,352822000000.0,661.5,678292.22,455468.0,147.0,95.22,,278d9ccc-4dde-484e-bf79-49ce8f733470,0.0,0.57,0.0,RUB,0.0,0.0,0.0,0.0,0.0,0.0,,109.35,91455000000.0,-790.09,-27.72,4.42,0.0,2024-06-04T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,0.0,0.0,15.08,0.0,0.0,0.0,62507000000.0,3.24,0.0,0.0,-2.22,1.72,72.57,0.0,7.45,107.61,0.0,403976880000.0,3580,"ТМК, ПАО",1027739217758.0,7710373095.0,12247 - Публичные акционерные общества,,,2082434000.0,6888467000.0,,160088820000.0,27279300000.0,4483071000.0,200822092000.0,7687688000.0,54675880000.0,38813000.0,244878641000.0,22084752000.0,64899383000.0,10105735000.0,349695012000.0,550517104000.0,10520000000.0,,,19390089000.0,516568000.0,24249223000.0,54675880000.0,165311492000.0,4493351000.0,18218119000.0,188022962000.0,100432029000.0,204342420000.0,,1163339000.0,307818262000.0,550517104000.0,111959953000.0,54675880000.0,495841224000.0,431407734000.0,398841335000.0,32566399000.0,8553741000.0,9399192000.0,14613466000.0,41504278000.0,4629593000.0,40403822000.0,10948249000.0,25121241000.0,6170523000.0,11370354000.0,17546789000.0,440474000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BBG00475K6C3,CHMF,Северсталь,e72889a3-21db-4b2e-90bc-045ec3d28d04,837718660,837718660.0,0.23,815100256180.0,25.48,1.54,1.14,6.1,3.68,4.49,712896000000.0,31991000000.0,60059000000.0,11.37,1161033.11,666235.88,1449.4,845.6,,fa6aae10-b8d5-48c8-bbfd-d320d925d096,0.0,0.73,0.0,RUB,0.0,0.0,0.0,0.0,0.0,0.0,,-21.22,137612000000.0,-56.34,38.19,6.08,0.0,2024-12-17T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,0.0,0.0,12.02,0.0,0.0,0.0,-49249000000.0,0.16,0.0,0.0,-14.09,-16.55,46.58,0.0,1.48,-68.97,0.0,836765256180.0,3065,"СЕВЕРСТАЛЬ, ПАО",1023501236901.0,3528000597.0,12247 - Публичные акционерные общества,,,13471703000.0,286122214000.0,,179976801000.0,7363487000.0,17029530000.0,503963735000.0,94124170000.0,439426595000.0,2294801000.0,63324555000.0,1423000.0,126518548000.0,3806299000.0,290069796000.0,794033531000.0,8377000.0,,,80071189000.0,504000.0,358610218000.0,438690288000.0,55714053000.0,34426966000.0,1612516000.0,91753535000.0,117733832000.0,138696436000.0,736307000.0,1082938000.0,263589708000.0,794033531000.0,144187899000.0,439426595000.0,355343243000.0,723962971000.0,533703980000.0,190258991000.0,44732628000.0,25939669000.0,119586694000.0,13066649000.0,29675012000.0,8157839000.0,29059482000.0,40187411000.0,143042587000.0,-27092447000.0,115914683000.0,108458765000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BBG004S68C39,LSRG,Группа ЛСР,a06c6407-e6ec-4d9e-852a-62621a183b2d,103030215,103030215.0,0.24,72883574091.0,3.37,0.6,0.29,17.41,4.03,8.65,250484000000.0,21655000000.0,288776000000.0,239.05,94285.0,78948.56,948.0,634.8,,b2db7bb1-6f04-4c3c-b910-fb7fd8aab52d,0.0,0.7,0.0,RUB,0.0,0.0,37.11,78.0,11.03,78.0,,243.1,73884000000.0,282.89,210.18,4.56,0.0,2025-04-29T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,0.0,0.0,8.04,0.0,0.0,0.0,-70595000000.0,3.57,0.0,0.0,1.71,-1.03,116.62,0.0,22.38,186.72,0.0,336756574091.0,840,"ГРУППА ЛСР, ПАО",5067847227300.0,7838360491.0,12247 - Публичные акционерные общества,,,,185146000.0,,199384859000.0,4237616000.0,1643489000.0,205451110000.0,8356000.0,133720115000.0,342000.0,27996514000.0,8587172000.0,7904224000.0,,44496608000.0,249947718000.0,25758000.0,,,26271961000.0,1288000.0,107421108000.0,133720115000.0,74146410000.0,,,74146410000.0,41360105000.0,533551000.0,,,42081193000.0,249947718000.0,35375543000.0,133720115000.0,116227603000.0,64701918000.0,8106884000.0,56595034000.0,,1127183000.0,55467851000.0,,14435072000.0,17317966000.0,487905000.0,1469822000.0,51603040000.0,1469731000.0,53072771000.0,54485934000.0,65044496000.0,12961000.0,4790055000.0,,29531055000.0,1236883000.0,5829117000.0,16868371000.0,,35513441000.0,60964426000.0,,,51926710000.0,9037716000.0,81096467000.0,2006890000.0,2172762000.0,76916815000.0,,-20132041000.0,57470325000.0,54470700000.0,,,2999625000.0,76844012000.0,,10254746000.0,65951813000.0,-19373687000.0,-3992287000.0,183479247000.0,187471534000.0
BBG004S68758,BANE,Башнефть,09723c69-5011-4424-b8b2-4cffbb90e9c7,147846489,147846489.0,0.03,226057281681.0,2.18,0.25,0.2,12.11,9.03,9.09,1142767000000.0,103873000000.0,0.0,0.0,10139.11,12885.64,2849.5,1340.5,,0a55e045-e9a6-42d2-ac55-29674634af2f,0.0,0.45,0.0,RUB,0.0,0.0,20.97,147.31,9.63,147.31,,0.0,0.0,35.29,702.57,0.0,0.0,2025-07-14T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,0.0,0.0,8.54,0.0,0.0,0.0,88984000000.0,0.0,0.0,0.0,10.76,2.54,33.72,0.0,10.3,0.0,0.0,0.0,378,"БАШНЕФТЬ, ПАО АНК",1020202555240.0,274051582.0,12247 - Публичные акционерные общества,,,6538040000.0,233764917000.0,,146018333000.0,17776107000.0,,415673486000.0,70548524000.0,725144730000.0,2010078000.0,463941600000.0,21878000.0,5870000.0,2142686000.0,538670636000.0,954344122000.0,177635000.0,,4599599000.0,,35527000.0,720331605000.0,725144366000.0,,34019539000.0,3245287000.0,71359686000.0,20386666000.0,134815724000.0,364000.0,589298000.0,157840070000.0,954344122000.0,399090972000.0,725144730000.0,229199756000.0,840836110000.0,670091660000.0,169902228000.0,54901015000.0,7464709000.0,107536504000.0,11091771000.0,9616769000.0,8159611000.0,15532257000.0,12775232000.0,122842458000.0,-19862418000.0,103245398000.0,110293529000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BBG004S683W7,AFLT,Аэрофлот,b647e8d7-46de-4f29-bb5a-a1e594063b2d,3975771215,3975771215.0,0.25,224432285086.75,2.19,4.86,0.25,-698.01,9.09,11.41,896711000000.0,102289000000.0,172890000000.0,374.62,22288673.33,19126808.4,78.45,49.42,,1c69e020-f3b1-455c-affa-45f8b8049234,0.0,0.73,0.0,RUB,0.0,0.0,20.48,5.27,9.34,5.27,,26.73,260709000000.0,307.19,25.73,1.32,0.0,2025-07-18T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,0.0,0.0,8.73,0.0,0.0,0.0,-28895000000.0,0.46,0.0,0.0,39.95,-7.77,26.39,0.0,20.33,282.9,0.0,343477285086.75,340,"АЭРОФЛОТ, ПАО",1027700092661.0,7712040126.0,12247 - Публичные акционерные общества,33 300,,20818151000.0,440922424000.0,4321024000.0,12116830000.0,210362873000.0,12863600000.0,704433868000.0,76590269000.0,-74673160000.0,240514000.0,123813531000.0,4150000000.0,47724479000.0,126708000.0,252645501000.0,957079369000.0,3975771000.0,,53252000.0,129676068000.0,277654000.0,-209322537000.0,-75339792000.0,24650000000.0,112353711000.0,,714715872000.0,19280139000.0,271974598000.0,666632000.0,,317703289000.0,957079369000.0,-23846319000.0,-74673160000.0,1032419161000.0,712928484000.0,668067870000.0,44860614000.0,9312510000.0,11859081000.0,23689023000.0,10482511000.0,12709171000.0,37125246000.0,90095644000.0,92317826000.0,7533277000.0,14926005000.0,21958748000.0,21466841000.0,897249119000.0,776024939000.0,15845512000.0,,815695062000.0,716066400000.0,41535410000.0,4895417000.0,8497548000.0,81554057000.0,11415679000.0,24220000.0,,425000000.0,10966459000.0,23486923000.0,23486923000.0,,,,-12071244000.0,,,,,,98058906000.0,,,40100000000.0,-98058906000.0,-28576093000.0,908664798000.0,937240891000.0
BBG004S68CP5,MVID,М.Видео,fe8d49a4-3321-449b-bd08-02efbac878fe,179768227,179768227.0,0.21,14597180032.4,0.0,-2.05,0.03,275.57,-9.93,-8.3,420991000000.0,-34952000000.0,105190000000.0,-1474.08,1283253.78,778989.72,138.8,55.95,,cf1c6158-a303-43ac-89eb-9b1db8f96043,0.0,0.67,0.0,RUB,0.0,0.0,0.0,0.0,0.0,0.0,,-19.17,35004000000.0,-382.04,-194.43,3.25,0.0,2021-12-15T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,0.0,0.0,7.26,0.0,0.0,0.0,-31006000000.0,2.84,0.0,0.0,3.97,-0.47,23.66,0.0,-1.76,119.51,0.0,113910180032.4,1838,"М.ВИДЕО, ПАО",5067746789248.0,7707602010.0,12247 - Публичные акционерные общества,3,,13003000.0,,,11358747000.0,12027000.0,6643000.0,11390420000.0,,12632955000.0,5092000.0,294325000.0,995000000.0,3945000.0,,1298362000.0,12688782000.0,1797682000.0,,,4648903000.0,269652000.0,5916718000.0,12632955000.0,,,,,,50907000.0,,,55827000.0,12688782000.0,247363000.0,12632955000.0,55827000.0,225548000.0,2743000.0,222805000.0,,117435000.0,105370000.0,,99500000.0,,49000.0,6296000.0,198623000.0,-47771000.0,150852000.0,99123000.0,634264000.0,569772000.0,,,184383000.0,45361000.0,33556000.0,,53182000.0,449881000.0,5051077000.0,,,,4881077000.0,5500854000.0,651000.0,5500000000.0,,,-449777000.0,,,,,,,,,,,104000.0,5685341000.0,5685237000.0
BBG004S68DD6,MSTT,Мостотрест,848d25c1-1f02-4837-be67-a2a8da668561,282215500,282215500.0,0.03,34980611225.0,24.77,6.54,5.49,30.85,6.7,22.17,6371369000.0,1412401000.0,222154000.0,4.15,134016.67,99934.4,176.9,96.05,,3058acbe-11f6-4bcc-9a70-238e70c2c588,0.0,0.82,0.0,RUB,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-79.04,5.0,0.0,0.0,2019-12-20T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,-615532000.0,0.0,0.0,0.0,-5.02,-56.83,-97.41,0.0,0.0,-99.73,0.0,34523896225.0,2086,"МОСТОТРЕСТ, ПАО",1027739167246.0,7701045732.0,12247 - Публичные акционерные общества,450,,173375000.0,496875000.0,,468155000.0,5496641000.0,,6635046000.0,1249416000.0,5557798000.0,130823000.0,7281115000.0,43000.0,6792740000.0,29407000.0,15483544000.0,22118590000.0,39510000.0,,,,9878000.0,5508410000.0,5557798000.0,155978000.0,1002446000.0,6068777000.0,7227200000.0,241107000.0,8906196000.0,,152165000.0,9333592000.0,22118590000.0,6264910000.0,5557798000.0,16560792000.0,4024478000.0,3876500000.0,147978000.0,,506239000.0,-358261000.0,155691000.0,107650000.0,46540000.0,362644000.0,618061000.0,-396877000.0,943026000.0,546009000.0,-613678000.0,5225915000.0,5070159000.0,,,8714116000.0,6201251000.0,869257000.0,16000.0,,-3488201000.0,282300000.0,,,112414000.0,169386000.0,93680000.0,93680000.0,,,,188620000.0,,,,,,103105000.0,,,,-103105000.0,-3402686000.0,5508215000.0,8910901000.0
BBG004S68598,MTLR,Мечел,b9f09cfa-1099-4691-a981-8b1a4c0c72f3,416270745,416270745.0,0.43,31203655045.2,0.0,-0.22,0.09,58.27,-24.6,-18.21,333816000000.0,-60800000000.0,226870000000.0,-162.18,5994900.11,4881873.96,131.9,61.91,,eb4ba863-e85f-4f80-8c29-f2627938ee58,0.0,0.94,0.0,RUB,0.0,0.0,0.0,0.0,0.0,0.0,,4.63,28786000000.0,-946.46,-146.06,8.95,0.0,2012-05-21T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,62250000000.0,7.86,0.0,0.0,-4.54,0.5,30.65,0.0,-1.23,-40.59,0.0,257585655045.2,1956,"МЕЧЕЛ, ПАО",1037703012896.0,7703370008.0,12247 - Публичные акционерные общества,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BBG004S688G4,AKRN,Акрон,b01baaa2-61f7-4f85-9db7-8e4608d945a1,36757156,36757156.0,0.05,685006359216.0,14.57,3.08,2.94,21.78,11.31,20.18,233027000000.0,47017000000.0,139411000000.0,62.75,443.78,366.4,18838.0,15334.0,,cd3affd4-3b50-43fd-b008-518f54108d59,0.0,0.21,0.0,RUB,0.0,0.0,56.52,723.0,3.88,723.0,,69.85,87661000000.0,23.13,1279.13,9.17,0.0,2025-12-09T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,0.0,0.0,4.82,0.0,0.0,0.0,4389000000.0,1.36,0.0,0.0,10.43,156.07,72.57,0.0,0.0,100.41,0.0,804084359216.0,183,"АКРОН, ПАО",1025300786610.0,5321029508.0,12247 - Публичные акционерные общества,,,222772000.0,75837228000.0,,162542194000.0,4115071000.0,3621701000.0,246338966000.0,19909693000.0,161943826000.0,229608000.0,51709482000.0,17094000.0,46228498000.0,160775000.0,118255150000.0,364594116000.0,183786000.0,,913180000.0,,30401000.0,160769501000.0,161896868000.0,85585546000.0,9279799000.0,2732134000.0,97597479000.0,75823330000.0,26461756000.0,46958000.0,994000.0,105099769000.0,364594116000.0,91384923000.0,161943826000.0,202697248000.0,147823158000.0,69935688000.0,77887470000.0,31224909000.0,7656180000.0,39006381000.0,148788000.0,5344802000.0,11149547000.0,727820000.0,12707979000.0,21370265000.0,-4718789000.0,15768530000.0,27026222000.0,140918695000.0,136185213000.0,1500755000.0,,135579843000.0,100216946000.0,11406495000.0,9246182000.0,4854007000.0,5338852000.0,1514434000.0,15744000.0,,,1498690000.0,71262643000.0,11778278000.0,35820822000.0,23252691000.0,410852000.0,-69748209000.0,100096881000.0,57962248000.0,,,42134633000.0,44981172000.0,,10262579000.0,34718593000.0,55115709000.0,-9293648000.0,242530010000.0,251823658000.0
BBG000LWNRP3,RKKE,РКК Энергия им.С.П.Королева,1d886f38-7ed5-41bb-97de-199746df7246,1842049,1842049.0,0.0,31075366630.0,38.96,-17.57,0.62,-33.22,0.7,1.6,49836511000.0,797703000.0,27911377000.0,-1578.11,659.44,592.76,29050.0,13600.0,,303100b7-4c5c-4fea-8834-d0b675855527,0.0,0.49,0.0,RUB,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,58.72,440.46,0.0,0.0,2016-07-13T00:00:00+00:00,1970-01-01T00:00:00+00:00,1970-01-01T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,7689238000.0,0.0,0.0,0.0,0.09,4.04,1.2,0.0,0.0,24.06,0.0,41540320630.0,2828,"РКК ЭНЕРГИЯ, ПАО",1025002032538.0,5018033937.0,12247 - Публичные акционерные общества,,,645423000.0,13830385000.0,,47451000.0,6962457000.0,688544000.0,22174260000.0,40040607000.0,-37453000.0,1090456000.0,61952796000.0,,17695054000.0,378424000.0,121396869000.0,143571129000.0,1811073000.0,,6029257000.0,3527689000.0,85441000.0,-11498488000.0,-45028000.0,27204504000.0,1551684000.0,,59138270000.0,1170149000.0,80615945000.0,7575000.0,6011000.0,84477887000.0,143571129000.0,39066501000.0,-37453000.0,143616157000.0,59710523000.0,52617932000.0,7092591000.0,104446000.0,3532715000.0,3455430000.0,78000.0,128058000.0,1233955000.0,1153190000.0,2611879000.0,890922000.0,-400585000.0,1572487000.0,1996741000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
